route,baggage_amount
TRD-SVO 1
KRS-TFS 1
OSL-XNA 1
AES-KSC 1
SVJ-NCL 1
OSL-HGH 1
KRS-CWL 1
KRS-CUL 1
KRS-SVQ 1
KRS-MSP 1
EVE-SJJ 1
MOL-FCO 1
EVE-FLR 1
HAU-ADA 1
BGO-PEK 1
KSU-ADA 1
OSL-KWE 1
LKN-YYT 1
