route,change
LKN-CPH 2.64
SVG-CAI 2.64
FDE-CPH 2.62
LKL-MUC 2.6
MOL-ZRH 2.6
BGO-HGA 2.6
BGO-MLA 2.6
HAU-CPH 2.58
AES-SXF 2.58
SVG-OTP 2.56
OSL-AAL 2.55
OSL-BKO 2.5
MOL-ALC 2.5
OSL-AUA 2.5
TRD-CEB 2.5
LKN-BRU 2.5
OSL-LFW 2.5
BGO-KBL 2.5
BOO-SPU 2.5
AES-CME 2.5
HOV-HEL 2.5
KKN-HEL 2.5
OSL-COK 2.5
RVK-FRA 2.5
TRD-IAH 2.5
OSL-TYS 2.5
KRS-VLC 2.5
BGO-GVA 2.49
BGO-CEB 2.49
KRS-KEF 2.47
OSL-AYT 2.46
TRD-PLQ 2.45
BGO-IAH 2.45
SVG-VLC 2.45
TRD-NCL 2.44
OSL-YYZ 2.44
TOS-HEL 2.43
AES-LSI 2.43
BOO-ZRH 2.41
TRD-HEL 2.41
BGO-BHX 2.4
SOG-CPH 2.4
BOO-PRG 2.4
TRD-MSP 2.4
LKN-MUC 2.4
TRD-CRK 2.4
SVG-CDG 2.39
OSL-ESB 2.38
BNN-CPH 2.38
OSL-BHD 2.35
AES-FAE 2.35
TRD-FCO 2.35
OSL-KRT 2.35
TRD-BLL 2.35
TOS-GDN 2.34
BGO-KTW 2.34
KRS-CPH 2.33
BGO-SOF 2.33
OSL-HNL 2.33
KRS-BLL 2.33
OSL-BDS 2.33
MOL-ABZ 2.33
SVG-LCY 2.33
SVJ-ARN 2.33
TRD-nan 2.33
KSU-KRK 2.33
TRD-DXB 2.33
BGO-BOM 2.33
SVG-GYD 2.33
SVG-PSA 2.33
BGO-PER 2.33
ALF-SPU 2.33
SVG-PRG 2.32
BGO-MAD 2.3
HAU-PLQ 2.3
TRD-BEG 2.3
TOS-ATH 2.3
AES-GLA 2.3
OSL-BCN 2.3
OSL-ATL 2.29
BGO-GDN 2.29
BGO-PRG 2.28
LKN-LHR 2.27
KSU-FAE 2.27
OSL-TUN 2.26
SVG-ARN 2.26
HAU-IST 2.25
MOL-AGP 2.25
OSL-OMA 2.25
BGO-OVD 2.25
OSL-TLS 2.24
OSL-CDG 2.23
TRD-TLL 2.23
HAU-FAE 2.22
KSU-ARN 2.21
BOO-VIE 2.21
OSL-GDN 2.21
BGO-AAL 2.21
TRD-SXF 2.21
BGO-ZAG 2.21
AES-GDN 2.2
KKN-RIX 2.2
AES-OPO 2.2
ALF-ARN 2.19
BGO-BEG 2.18
OSL-PHX 2.17
RVK-RIX 2.17
OSL-MLA 2.16
OSL-OPO 2.16
FRO-LIS 2.15
OSL-BLL 2.15
BGO-MGQ 2.14
OSL-VLC 2.13
SVG-VNO 2.13
BGO-FLR 2.12
FRO-BLL 2.12
OSL-LPA 2.11
SVG-PLQ 2.11
EVE-GDN 2.11
OSL-AMS 2.1
BGO-MPL 2.1
OSL-MNL 2.1
OSL-PMO 2.1
BGO-VNO 2.09
SVG-HAJ 2.09
OSL-HKG 2.09
SVG-SOF 2.08
KRS-VNO 2.08
BGO-ABZ 2.08
AES-ALC 2.07
OSL-KVA 2.07
OSL-BEY 2.06
KRS-LIS 2.06
OSL-PLQ 2.05
AES-OTP 2.03
BOO-AAR 2.02
OSL-CAI 2.02
AES-KUN 2.02
ALF-FRA 2.01
BGO-OPO 2.0
KRS-FRA 2.0
KRS-ATH 2.0
SVG-BRS 2.0
TRD-BHX 2.0
AES-KRK 2.0
MOL-TLL 2.0
BGO-GRU 2.0
SVG-MPL 2.0
OSL-SDU 2.0
OSL-BJV 2.0
AES-VIE 2.0
LYR-HAM 2.0
HAU-ODS 2.0
SVG-YVR 2.0
OSL-SZF 2.0
OSL-TZX 2.0
BGO-CME 2.0
TRD-VGO 2.0
KRS-FAE 2.0
SVG-VRN 2.0
EVE-AGP 2.0
RVK-ABZ 2.0
BGO-GOA 2.0
OSL-SYY 2.0
BOO-LIS 2.0
BGO-OLB 2.0
KRS-AAR 2.0
SVG-DFW 2.0
EVE-DUB 2.0
SVG-KRT 2.0
LKN-ZRH 2.0
LKL-ZRH 2.0
KKN-VNO 2.0
HFT-AAL 2.0
HAU-LLA 2.0
HFT-HEL 2.0
KRS-BEG 2.0
EVE-STR 2.0
ALF-TLL 2.0
KRS-CAI 2.0
FRO-KEF 2.0
TRD-SYY 2.0
MQN-AAL 2.0
TRD-NTE 2.0
HFT-GDN 2.0
OSL-HRK 2.0
HAU-SIN 2.0
