route,baggage_amount
OSL-LSI 1
BJF-LLA 1
VDS-LLA 1
HAU-MSY 1
HOV-LSI 1
SOG-LSI 1
KRS-WRO 1
SVG-LBU 1
SVG-SUB 1
HFT-nan 1
BJF-LPA 1
VDS-LPA 1
HOV-BHX 1
SOG-MSY 1
BGO-ADB 1
HFT-BIS 1
TOS-BIS 1
HFT-GIG 1
TOS-GIG 1
BGO-TAM 1
MQN-ALC 1
KKN-GVA 1
HFT-FRA 1
ANX-TUS 1
TOS-TUS 1
HAA-VNO 1
OSL-MHK 1
TRD-BKK 1
BNN-GDN 1
AES-BGW 1
FRO-MSQ 1
HOV-TLL 1
HOV-ALC 1
FRO-LIN 1
RVK-IST 1
FRO-INV 1
FRO-LBA 1
BDU-LPA 1
SSJ-MIA 1
AES-MLA 1
HAU-ALA 1
BOO-RHO 1
HAU-BRI 1
HAU-VBY 1
BGO-ELM 1
TOS-LHE 1
MOL-CAI 1
SVG-BDS 1
AES-GPT 1
BGO-GPT 1
AES-SCQ 1
MJF-MSQ 1
BGO-PTY 1
KRS-SJJ 1
MOL-CAG 1
BGO-BGF 1
HAU-VCE 1
EVE-AGH 1
RVK-ATH 1
HAU-ICN 1
BGO-IEV 1
SKN-DUB 1
SVG-MTT 1
BGO-MIR 1
SVG-SAV 1
HVG-ABZ 1
TOS-MPL 1
TOS-VRN 1
SVG-GRZ 1
EVE-HGA 1
OSL-INN 1
OSL-LCY 1
TOS-YHZ 1
TOS-YVR 1
MJF-HAM 1
EVE-KTW 1
OSL-ABI 1
TRD-PNS 1
BGO-KHE 1
OSL-VSA 1
MJF-ALC 1
KKN-MAN 1
SVG-SCO 1
OSL-SCO 1
TOS-PSA 1
TOS-SZG 1
TRD-SZG 1
TRD-GRZ 1
OSL-BIA 1
BOO-BHX 1
EVE-VBY 1
FDE-VBY 1
HOV-WAW 1
LYR-MRS 1
OSL-JED 1
TRD-RNN 1
OSL-GWT 1
TRD-YGN 1
EVE-MMX 1
TOS-VAA 1
TRD-DEL 1
EVE-ESB 1
TRD-GZP 1
BJF-RIX 1
VDS-RIX 1
MOL-BOD 1
HOV-DUS 1
BGO-BRI 1
HVG-STR 1
KKN-KBP 1
BGO-ICT 1
SVG-LIT 1
BGO-YEG 1
FDE-TXL 1
BGO-HSV 1
